date,state,positive
20200308,IA,0
20200308,ID,0
20200308,IL,6
20200308,IN,2
20200308,KS,1
20200308,KY,1
20200308,LA,0
20200308,MD,3
20200308,ME,0
20200308,MI,168
20200308,MN,1
20200308,MO,1
20200308,MS,0
20200308,MT,0
20200308,NC,2
20200308,ND,0
20200308,NE,1
20200308,NH,4
20200308,NJ,6
20200308,NM,0
20200308,NV,1
20200308,NY,105
20200308,OH,0
20200308,OK,1
20200308,OR,14
20200308,PA,6
20200308,RI,3
20200308,SC,2
20200308,SD,0
20200308,TN,3
20200308,TX,8
20200308,UT,1
20200308,VA,2
20200308,VT,1
20200308,WA,249
20200308,WI,1
20200308,WV,0
20200308,WY,0
20200307,AK,0
20200307,AL,0
20200307,AR,0
20200307,AZ,5
20200307,CA,69
20200307,CO,8
20200307,CT,0
20200307,DC,0
20200307,DE,0
20200307,FL,14
20200307,GA,6
20200307,HI,1
20200307,IA,0
20200307,ID,0
20200307,IL,6
20200307,IN,1
20200307,KS,0
20200307,KY,1
20200307,LA,0
20200307,MD,3
20200307,ME,0
20200307,MI,128
20200307,MN,1
20200307,MO,0
20200307,MS,0
20200307,MT,0
20200307,NC,2
20200307,ND,0
20200307,NE,1
20200307,NH,2
20200307,NJ,4
20200307,NM,0
20200307,NV,1
20200307,NY,76
20200307,OH,0
20200307,OK,1
20200307,OR,7
20200307,PA,4
20200307,RI,2
20200307,SC,2
20200307,SD,0
20200307,TN,1
20200307,TX,8
20200307,UT,1
20200307,VA,0
20200307,VT,0
20200307,WA,182
20200307,WI,1
20200307,WV,0
20200307,WY,0
20200306,AK,0
20200306,AR,0
20200306,AZ,3
20200306,CA,60
20200306,CO,2
20200306,DC,0
20200306,DE,0
20200306,FL,9
20200306,GA,2
20200306,IA,0
20200306,IL,5
20200306,IN,1
20200306,KS,0
20200306,KY,0
20200306,MD,3
20200306,MI,98
20200306,MN,0
20200306,NC,2
20200306,NE,0
20200306,NH,2
20200306,NJ,1
20200306,NM,0
20200306,NV,1
20200306,NY,33
20200306,OH,0
20200306,OR,3
20200306,PA,2
20200306,RI,3
20200306,SC,0
20200306,TN,1
20200306,TX,5
20200306,VA,0
20200306,VT,0
20200306,WA,150
20200306,WI,1
20200306,WV,0
20200305,AZ,2
20200305,CA,53
20200305,CO,0
20200305,DC,0
20200305,FL,9
20200305,GA,2
20200305,IL,5
20200305,MD,0
20200305,MI,72
20200305,NC,1
20200305,NE,0
20200305,NH,2
20200305,NJ,1
20200305,NV,1
20200305,NY,22
20200305,OH,0
20200305,OR,3
20200305,RI,2
20200305,SC,0
20200305,TN,1
20200305,TX,1
20200305,VA,0
20200305,WA,97
20200305,WI,1
20200304,AZ,2
20200304,CA,53
20200304,FL,2
20200304,GA,2
20200304,IL,4
20200304,MI,52
20200304,NC,1
20200304,NH,2
20200304,NY,6
20200304,OR,3
20200304,RI,2
20200304,SC,0
20200304,TX,1
20200304,WA,76
20200304,WI,1
20200303,MI,34
20200303,RI,2
20200303,WA,58
20200302,MI,18
20200302,RI,1
20200302,WA,34
20200301,MI,9
20200301,RI,1
20200301,WA,30
20200229,WA,18
20200228,WA,9
20200227,WA,2
20200226,WA,2
20200225,WA,2
20200224,WA,2
20200223,WA,2
20200222,WA,2
20200221,WA,2
20200220,WA,2
20200219,WA,2
20200218,WA,2
20200217,WA,2
20200216,WA,2
20200215,WA,2
20200214,WA,2
20200213,WA,2
20200212,WA,2
20200211,WA,2
20200210,WA,2
20200209,WA,2
20200208,WA,2
20200207,WA,2
20200206,WA,1
20200205,WA,1
20200204,WA,1
20200203,WA,1
20200202,WA,1
20200201,WA,1
20200131,WA,1
20200130,WA,1
20200129,WA,1
20200128,WA,1
20200127,WA,1
20200126,WA,1
20200125,WA,1
20200124,WA,1
20200123,WA,1
20200122,WA,1
